EventId,TrackId,Type,RaceNum,CorrectedPostTime,Yards,SurfaceText,HorseName,HorseId,Age,Sex,Weight_lbs,PostPosition,Medication,MorningLine,WN_pool,PL_pool,SH_pool,Finish
22,4,Thoroughbred,7,2019-03-05T06:13:00Z,1760,Turf,Genoveffa,8427,14,M,123,6,NA,7,254,94,145,NA
22,4,Thoroughbred,7,2019-03-05T06:13:00Z,1760,Turf,Chicansalade,4025,15,G,129,7,NA,18,146,50,35,NA
22,4,Thoroughbred,7,2019-03-05T06:13:00Z,1760,Turf,Classic Princess,4267,14,M,127,9,NA,33,78,36,31,NA
22,4,Thoroughbred,7,2019-03-05T06:13:00Z,1760,Turf,Mangione,14042,15,C,132,13,NA,11,180,81,51,NA
22,4,Thoroughbred,7,2019-03-05T06:13:00Z,1760,Turf,Wide Spread Panic,25346,14,M,125,14,NA,9,161,46,35,NA
22,4,Thoroughbred,7,2019-03-05T06:13:00Z,1760,Turf,Fidele's Choice,7451,14,M,123,15,NA,33,63,25,22,NA
23,9,Harness,1,2019-03-04T21:37:00Z,1760,Dirt,Refined,18767,3,F,200,2,L1,4.5,4312,1738,417,1
23,9,Harness,1,2019-03-04T21:37:00Z,1760,Dirt,Rifle,19003,3,G,180,5,NA,10,1741,581,225,2
23,9,Harness,1,2019-03-04T21:37:00Z,1760,Dirt,Rosberg,19421,5,G,160,6,L,8,1130,428,198,3
23,9,Harness,1,2019-03-04T21:37:00Z,1760,Dirt,A Chorus Line,94,5,M,135,1,L,6,553,221,116,NA
23,9,Harness,1,2019-03-04T21:37:00Z,1760,Dirt,Sari Bout It,19955,3,F,175,3,NA,2.5,2251,1297,452,NA
23,9,Harness,1,2019-03-04T21:37:00Z,1760,Dirt,Brother Kenny,2914,4,G,175,4,L,3.5,2948,1349,506,NA
23,9,Harness,1,2019-03-04T21:37:00Z,1760,Dirt,Crosby,4867,5,G,155,7,NA,15,365,140,85,NA
23,9,Harness,1,2019-03-04T21:37:00Z,1760,Dirt,Dark Dutchess,5240,3,F,170,8,NA,12,223,69,75,NA
24,9,Harness,2,2019-03-04T21:57:00Z,1760,Dirt,M Y Rosebud,15780,4,M,155,5,L,4.5,3214,708,503,1
24,9,Harness,2,2019-03-04T21:57:00Z,1760,Dirt,Ragtime Hanover,18455,3,G,170,2,NA,2.5,1785,715,352,2
24,9,Harness,2,2019-03-04T21:57:00Z,1760,Dirt,Mr Jubilant,15440,4,H,160,6,L,6,1190,283,132,3
24,9,Harness,2,2019-03-04T21:57:00Z,1760,Dirt,Embrace The Grind,6757,3,G,170,1,L,2,2703,587,197,NA
24,9,Harness,2,2019-03-04T21:57:00Z,1760,Dirt,Happy That,9400,4,H,165,3,NA,8,477,155,107,NA
24,9,Harness,2,2019-03-04T21:57:00Z,1760,Dirt,Fashion Will,7283,4,G,190,4,L,10,318,91,72,NA
24,9,Harness,2,2019-03-04T21:57:00Z,1760,Dirt,Rhetoric,18958,4,G,190,7,L,15,53,126,19,NA
24,9,Harness,2,2019-03-04T21:57:00Z,1760,Dirt,Vitriolic,24831,5,G,160,8,NA,12,89,55,52,NA
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,Wellthereyougo,25114,12,G,175,5,L,8,995,430,176,1
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,Gentlemen's Bet,8429,6,G,190,3,L,6,149,74,80,2
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,Island Lexus,10845,10,G,170,4,L,2.5,1681,667,317,3
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,Tony Cheesecake,23766,8,G,175,1,L,2,3112,1302,735,NA
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,American Force,650,8,G,160,2,NA,4.5,564,184,197,NA
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,Fiftyshadesofgrey,7471,7,G,180,6,L,15,110,65,47,NA
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,Majestos,13900,7,G,170,7,L,12,85,70,61,NA
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,My Sugar Daddy,15829,10,G,155,8,L,3.5,466,256,187,NA
25,9,Harness,3,2019-03-04T22:18:00Z,1760,Dirt,Castle Rock,3604,14,G,200,9,L,10,68,30,45,NA
26,9,Harness,4,2019-03-04T22:39:00Z,1760,Dirt,Silver Bullet,20847,6,G,155,3,L,10,2570,912,369,1
26,9,Harness,4,2019-03-04T22:39:00Z,1760,Dirt,Daddy Let Me Drive,5027,5,G,160,4,L,6,1994,764,372,2
26,9,Harness,4,2019-03-04T22:39:00Z,1760,Dirt,Bobbies Power Play,2484,8,G,160,2,NA,3.5,1855,807,292,3
26,9,Harness,4,2019-03-04T22:39:00Z,1760,Dirt,Sedona Seelster,20212,6,G,160,1,L,2.5,2880,1288,609,NA
26,9,Harness,4,2019-03-04T22:39:00Z,1760,Dirt,Cool Reward,4600,7,G,180,5,L,8,317,106,120,NA
26,9,Harness,4,2019-03-04T22:39:00Z,1760,Dirt,Power To Perform,17851,6,G,170,6,L,15,125,58,85,NA
26,9,Harness,4,2019-03-04T22:39:00Z,1760,Dirt,Freespin N,8092,11,G,165,7,L,12,437,172,139,NA
26,9,Harness,4,2019-03-04T22:39:00Z,1760,Dirt,Jet Blue Miracle,11253,9,G,175,8,L,4.5,376,150,118,NA
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,Remember Me Vk,18841,7,G,165,2,L,8,1427,576,205,1
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,Brookdale Sonny,2896,6,G,155,5,NA,6,2826,937,361,2
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,Takeittotheface,22750,5,G,160,3,L,4.5,2069,876,514,3
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,Princeoftheforest,17995,5,G,180,1,L,12,789,408,159,NA
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,Up Up And Out,24504,9,G,175,4,L,15,92,42,42,NA
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,Regalanthropist,18772,7,G,170,6,L,10,200,121,112,NA
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,All Gold,412,9,G,170,7,L,12,254,108,75,NA
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,Mustang Art,15635,12,G,175,8,L,2.5,1185,507,125,NA
27,9,Harness,5,2019-03-04T22:58:00Z,1760,Dirt,Dealmaker,5371,9,G,160,9,L,3.5,1632,771,264,NA
28,9,Harness,6,2019-03-04T23:19:00Z,1760,Dirt,Savage Panthers,20006,4,G,175,2,L,3.5,1851,723,372,1
28,9,Harness,6,2019-03-04T23:19:00Z,1760,Dirt,Spee Club,21634,4,H,160,7,L2,10,721,178,113,2
28,9,Harness,6,2019-03-04T23:19:00Z,1760,Dirt,O'doyle Rules,16459,5,G,160,4,L,15,313,111,63,3
28,9,Harness,6,2019-03-04T23:19:00Z,1760,Dirt,Muscle Lover,15607,3,G,170,1,NA,2.5,1284,510,218,NA
28,9,Harness,6,2019-03-04T23:19:00Z,1760,Dirt,My Big Kadillac,15657,5,G,160,3,L,4.5,698,224,106,NA
28,9,Harness,6,2019-03-04T23:19:00Z,1760,Dirt,Paraglider,17127,5,G,165,5,L,12,251,83,63,NA
28,9,Harness,6,2019-03-04T23:19:00Z,1760,Dirt,Star Sapphire,21889,4,M,155,6,NA,6,1472,543,275,NA
28,9,Harness,6,2019-03-04T23:19:00Z,1760,Dirt,Poof Of Credit,17757,4,G,180,8,L,8,134,59,39,NA
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Passport To Art,17205,5,G,160,6,L,6,2269,723,490,1
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Sullivan,22327,5,G,175,7,L,4.5,1498,533,437,2
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Cespedes Z Tam,3795,4,G,155,1,L,10,3217,942,440,3
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Dancin Rebel,5163,5,G,170,2,L,8,1684,624,335,NA
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Indian River Ace,10591,5,G,190,3,L,12,153,42,61,NA
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Net Profit,15991,4,G,180,4,L,3.5,1294,383,194,NA
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Billion Dollar Day,2229,5,G,175,5,NA,15,319,149,117,NA
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Burn Brighter,3053,4,G,165,8,L,2.5,3237,922,386,NA
29,9,Harness,7,2019-03-04T23:40:00Z,1760,Dirt,Long Beach,13244,5,G,160,9,L,12,193,94,92,NA
30,9,Harness,8,2019-03-05T00:01:00Z,1760,Dirt,Faithfulandtrue,7182,3,G,170,6,L2,2.5,5326,1253,547,1
30,9,Harness,8,2019-03-05T00:01:00Z,1760,Dirt,Cantab's Master,3335,4,G,155,3,L2,12,705,341,153,2
30,9,Harness,8,2019-03-05T00:01:00Z,1760,Dirt,Northern Lightning,16267,4,M,175,7,L,3.5,1215,386,216,3
30,9,Harness,8,2019-03-05T00:01:00Z,1760,Dirt,Massamillion,14225,4,G,150,1,L,8,352,160,96,NA
30,9,Harness,8,2019-03-05T00:01:00Z,1760,Dirt,Exuberance,7106,4,G,160,2,L,10,1073,331,219,NA
30,9,Harness,8,2019-03-05T00:01:00Z,1760,Dirt,Ifya Start Me Up,10354,5,G,165,4,L,6,629,166,176,NA
30,9,Harness,8,2019-03-05T00:01:00Z,1760,Dirt,Master Kingpin,14245,5,G,175,5,NA,4.5,440,107,93,NA
30,9,Harness,8,2019-03-05T00:01:00Z,1760,Dirt,Whiskeyinmywater,25261,4,G,160,8,L,12,137,58,51,NA
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,Extreme Machine N,7105,9,G,155,2,L,4.5,1351,288,159,1
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,That Man Of Mine,23153,10,G,160,1,L,3.5,1317,577,372,2
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,Mars Man,14180,7,H,160,5,L,2.5,3383,1420,760,3
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,Get Outta Eyre N,8468,9,G,190,3,L,12,42,20,35,NA
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,Bettoriffic,2045,10,G,175,4,L,6,323,180,105,NA
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,Mississippi Rabbit,14871,5,G,175,6,L,10,741,312,304,NA
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,Shattered Glass,20500,4,G,170,7,L,12,215,84,70,NA
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,Rock Me Henry,19240,6,G,160,8,L,15,36,19,26,NA
31,9,Harness,9,2019-03-05T00:23:00Z,1760,Dirt,Casey At Bat,3536,7,G,165,9,L,8,851,273,188,NA
32,9,Harness,10,2019-03-05T00:46:00Z,1760,Dirt,Evolution Tour,7031,4,G,155,5,NA,6,1979,824,292,1
32,9,Harness,10,2019-03-05T00:46:00Z,1760,Dirt,Options Are Adream,16763,6,G,180,4,L,2.5,4013,1476,619,2
32,9,Harness,10,2019-03-05T00:46:00Z,1760,Dirt,People Are Crazy,17342,10,G,175,1,L,3.5,624,415,186,3
32,9,Harness,10,2019-03-05T00:46:00Z,1760,Dirt,Papa Ray,17095,10,H,180,2,L,9,813,508,203,NA
32,9,Harness,10,2019-03-05T00:46:00Z,1760,Dirt,Ponderingjacksfame,17750,5,G,170,3,L,15,320,93,87,NA
32,9,Harness,10,2019-03-05T00:46:00Z,1760,Dirt,Cousin Brucie,4730,7,G,165,6,NA,10,197,120,63,NA
32,9,Harness,10,2019-03-05T00:46:00Z,1760,Dirt,Machine Team,13686,6,G,160,7,L,12,190,128,114,NA
32,9,Harness,10,2019-03-05T00:46:00Z,1760,Dirt,Outstand Forever,16934,6,G,175,8,L,8,251,127,91,NA
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,Don't Ya Know,6017,9,G,160,5,L,15,752,188,112,1
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,Rock The Town,19298,5,G,170,2,L,8,896,461,250,2
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,Dragon Strikes,6122,6,G,175,1,NA,6,2911,821,461,3
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,Letsmakeawish,12841,7,G,160,3,NA,2.5,1516,525,281,NA
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,Casino Bags Anso,3575,6,G,160,4,L,10,752,405,216,NA
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,Bettor In Blue,2046,5,G,155,6,L,3.5,1317,545,184,NA
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,All The Cookies,459,6,G,160,7,L,4.5,1247,477,176,NA
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,Bobby The Greek,2494,7,G,175,8,L,12,288,106,48,NA
33,9,Harness,11,2019-03-05T01:08:00Z,1760,Dirt,Kokanee Seelster,12192,6,G,180,9,L,12,224,89,92,NA
34,9,Harness,12,2019-03-05T01:33:00Z,1760,Dirt,Terror On My Side,23091,10,G,190,1,L,12,1330,749,290,1
34,9,Harness,12,2019-03-05T01:33:00Z,1760,Dirt,Middle Aged Crazy,14592,9,G,175,7,L,5,454,290,177,2
34,9,Harness,12,2019-03-05T01:33:00Z,1760,Dirt,Skyway Gladiator,21109,7,G,155,5,L,10,436,260,85,3
34,9,Harness,12,2019-03-05T01:33:00Z,1760,Dirt,J J Newton,11337,9,G,180,3,L,12,135,64,62,NA
34,9,Harness,12,2019-03-05T01:33:00Z,1760,Dirt,Southwind Masimo,21539,7,G,160,4,L,3,4311,1324,487,NA
34,9,Harness,12,2019-03-05T01:33:00Z,1760,Dirt,Scotty Lauxmont,20108,6,G,170,6,L,15,140,57,35,NA
34,9,Harness,12,2019-03-05T01:33:00Z,1760,Dirt,Mr Irresistible,15431,7,H,170,8,L,8,939,257,169,NA
34,9,Harness,12,2019-03-05T01:33:00Z,1760,Dirt,Buckeye N,2971,8,G,175,9,L,6,1103,377,293,NA
35,22,Thoroughbred,1,2019-03-04T19:06:00Z,220,Dirt,Kingslayer,12062,4,G,126,4,L,3.5,5077,0,0,1
35,22,Thoroughbred,1,2019-03-04T19:06:00Z,220,Dirt,Flyin Tiger,7837,3,G,124,6,L,15,2049,0,0,NA
36,22,Thoroughbred,2,2019-03-04T19:31:00Z,400,Dirt,Paint Your Jewels,17032,4,G,126,5,L,3,3249,987,466,1
36,22,Thoroughbred,2,2019-03-04T19:31:00Z,400,Dirt,That Is Spot On,23152,3,G,124,6,L,2.5,2430,886,468,2
36,22,Thoroughbred,2,2019-03-04T19:31:00Z,400,Dirt,One Special La Jolla,16672,6,G,126,3,L,8,802,508,148,3
36,22,Thoroughbred,2,2019-03-04T19:31:00Z,400,Dirt,A Certified Heart,86,4,G,126,1,L,1.6,4741,1106,807,NA
36,22,Thoroughbred,2,2019-03-04T19:31:00Z,400,Dirt,Fast Pipity,7313,4,G,126,2,L,6,541,232,186,NA
36,22,Thoroughbred,2,2019-03-04T19:31:00Z,400,Dirt,Jess Perry Fast,11226,4,F,126,4,L,12,636,240,134,NA
37,22,Thoroughbred,3,2019-03-04T19:59:00Z,220,Dirt,Juanitas Last Prize,11558,2,G,122,5,L,8,880,449,215,1
37,22,Thoroughbred,3,2019-03-04T19:59:00Z,220,Dirt,Jls Classy Beduino,11369,2,F,122,4,L,15,196,54,47,2
37,22,Thoroughbred,3,2019-03-04T19:59:00Z,220,Dirt,Jet Tempted,11271,2,G,122,7,L,12,278,98,61,3
37,22,Thoroughbred,3,2019-03-04T19:59:00Z,220,Dirt,Stand For The Flag,21825,2,F,122,1,NA,8,755,348,132,NA
37,22,Thoroughbred,3,2019-03-04T19:59:00Z,220,Dirt,Perry Train,17423,2,G,122,2,L,5,715,295,169,NA
37,22,Thoroughbred,3,2019-03-04T19:59:00Z,220,Dirt,Local Jet Black,13195,2,G,122,3,NA,2.5,2472,580,516,NA
37,22,Thoroughbred,3,2019-03-04T19:59:00Z,220,Dirt,Jess Rock N Rogue,11231,2,C,122,6,L,3,1306,303,185,NA
37,22,Thoroughbred,3,2019-03-04T19:59:00Z,220,Dirt,Jess A Teardrop,11184,2,F,122,8,L,4,2175,888,420,NA
38,22,Thoroughbred,4,2019-03-04T20:21:00Z,400,Dirt,Mighty Doris,14652,6,M,126,3,L,4,4304,874,0,1
38,22,Thoroughbred,4,2019-03-04T20:21:00Z,400,Dirt,Santa Bob,19908,6,G,126,1,L,20,764,322,0,2
38,22,Thoroughbred,4,2019-03-04T20:21:00Z,400,Dirt,Jess Wrangler,11241,6,G,126,2,L,6,1709,444,0,NA
38,22,Thoroughbred,4,2019-03-04T20:21:00Z,400,Dirt,Racing Kane,18428,5,G,126,5,L,3,2441,621,0,NA
39,22,Thoroughbred,5,2019-03-04T20:49:00Z,220,Dirt,Jrs Coronas Toast,11531,2,C,122,5,L,4,5004,1546,1161,1
39,22,Thoroughbred,5,2019-03-04T20:49:00Z,220,Dirt,Rkm Five Bar Gamer,19109,2,F,122,6,L,10,2670,1197,391,2
39,22,Thoroughbred,5,2019-03-04T20:49:00Z,220,Dirt,Dreaming West,6171,2,F,122,4,L,6,1431,520,362,3
39,22,Thoroughbred,5,2019-03-04T20:49:00Z,220,Dirt,Paint Me Patriot,17028,2,C,122,1,L,5,2350,664,429,NA
39,22,Thoroughbred,5,2019-03-04T20:49:00Z,220,Dirt,Logans Fast Rouge,13216,2,G,122,2,L,4.5,1711,651,451,NA
39,22,Thoroughbred,5,2019-03-04T20:49:00Z,220,Dirt,Blue Amour,2391,2,F,122,3,L,8,972,351,314,NA
39,22,Thoroughbred,5,2019-03-04T20:49:00Z,220,Dirt,Lovin A Rayne Knight,13438,2,G,122,8,L,20,529,262,214,NA
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Flint River Bux,7761,4,G,126,2,L,4,2463,968,530,1
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Rdd Ellas Louisiana,18585,3,G,124,6,L,3,3047,1002,574,2
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Senorita Patriot,20283,4,F,126,8,L,2.5,5191,1957,931,3
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Jrs Tempting First,11540,5,G,126,1,L,20,218,91,76,NA
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Roll Over Pass,19365,6,G,126,3,L,12,416,179,138,NA
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Amaiahs Rain Storm,589,4,F,126,4,L,5,1439,553,508,NA
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Irish Bomb,10782,4,F,126,5,L,20,579,294,224,NA
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Fast Prize Jewel,7316,4,G,126,7,L,12,252,124,85,NA
40,22,Thoroughbred,6,2019-03-04T21:16:00Z,440,Dirt,Geaux Caliente,8383,4,G,126,9,L,8,2134,891,447,NA
41,22,Thoroughbred,7,2019-03-04T21:42:00Z,350,Dirt,Chicoli 63,4035,3,F,124,3,L,12,978,422,368,1
41,22,Thoroughbred,7,2019-03-04T21:42:00Z,350,Dirt,Pk Fast Kisses,17628,3,G,124,1,L,6,3488,1243,727,2
41,22,Thoroughbred,7,2019-03-04T21:42:00Z,350,Dirt,Jrs Shez Lucky Stoli,11537,5,M,126,5,L,6,1495,644,496,3
41,22,Thoroughbred,7,2019-03-04T21:42:00Z,350,Dirt,Wheres My Prize,25245,5,G,126,4,L,3.5,4137,1393,1012,NA
41,22,Thoroughbred,7,2019-03-04T21:42:00Z,350,Dirt,Pass The Day,17207,4,G,126,6,L1,10,552,325,230,NA
41,22,Thoroughbred,7,2019-03-04T21:42:00Z,350,Dirt,Stolis Achievements,22057,3,F,124,7,L,3,4307,1344,660,NA
41,22,Thoroughbred,7,2019-03-04T21:42:00Z,350,Dirt,Toast The Game,23700,4,F,126,8,L,20,346,202,186,NA
42,24,Harness,1,2019-03-04T23:23:00Z,1760,Dirt,Delorean Seelster,5478,4,H,164,4,NA,1.6,1710,762,270,1
42,24,Harness,1,2019-03-04T23:23:00Z,1760,Dirt,Hal N Sammy,9324,4,G,166,3,NA,4.5,1212,415,190,2
42,24,Harness,1,2019-03-04T23:23:00Z,1760,Dirt,Wind Blast,25444,4,G,145,6,NA,3.5,302,114,88,3
42,24,Harness,1,2019-03-04T23:23:00Z,1760,Dirt,Bettor Bb,2037,4,R,172,1,NA,3,334,212,114,NA
42,24,Harness,1,2019-03-04T23:23:00Z,1760,Dirt,Daliator,5069,5,G,193,2,NA,6,759,405,229,NA
42,24,Harness,1,2019-03-04T23:23:00Z,1760,Dirt,Jack Of Clubs,10974,5,G,155,5,NA,5,152,53,102,NA
42,24,Harness,1,2019-03-04T23:23:00Z,1760,Dirt,Stratosphere,22165,4,G,135,7,NA,9,103,50,30,NA
43,24,Harness,2,2019-03-04T23:45:00Z,1760,Dirt,Come On Barney,4462,3,G,163,1,NA,4,156,125,91,1
43,24,Harness,2,2019-03-04T23:45:00Z,1760,Dirt,Crazy Luke Duke,4802,3,G,164,4,NA,1.4,2163,899,798,2
43,24,Harness,2,2019-03-04T23:45:00Z,1760,Dirt,Dreamfair Moxy,6163,3,G,180,5,NA,6,252,224,268,3
43,24,Harness,2,2019-03-04T23:45:00Z,1760,Dirt,Zoom Bayama,25927,4,H,132,2,NA,10,153,108,96,NA
43,24,Harness,2,2019-03-04T23:45:00Z,1760,Dirt,Rising Dragon,19044,5,G,165,3,NA,12,29,27,25,NA
43,24,Harness,2,2019-03-04T23:45:00Z,1760,Dirt,Eastern Exposure,6451,4,G,145,6,NA,3,125,61,74,NA
43,24,Harness,2,2019-03-04T23:45:00Z,1760,Dirt,Julian I Am,11583,3,C,151,7,NA,4.5,87,63,43,NA
43,24,Harness,2,2019-03-04T23:45:00Z,1760,Dirt,Hide The Cheddar,9776,3,G,185,8,NA,3.5,578,356,439,NA
44,24,Harness,3,2019-03-05T00:09:00Z,1760,Dirt,J M Mandamin,11382,3,G,166,3,NA,1.6,1770,453,294,1
44,24,Harness,3,2019-03-05T00:09:00Z,1760,Dirt,Artocolo Hanover,1112,3,C,164,2,NA,4,751,245,232,2
44,24,Harness,3,2019-03-05T00:09:00Z,1760,Dirt,Wibble Hanover,25333,3,C,151,8,NA,5,212,115,92,3
44,24,Harness,3,2019-03-05T00:09:00Z,1760,Dirt,Greystone Wisky O,9190,3,G,132,1,NA,6,376,156,86,NA
44,24,Harness,3,2019-03-05T00:09:00Z,1760,Dirt,Beach Major,1731,3,C,155,4,NA,3,603,328,150,NA
44,24,Harness,3,2019-03-05T00:09:00Z,1760,Dirt,Smart Thinking,21187,4,G,150,5,NA,4.5,839,174,132,NA
44,24,Harness,3,2019-03-05T00:09:00Z,1760,Dirt,Bettor Be Duke,2038,3,G,165,6,NA,5,214,98,95,NA
44,24,Harness,3,2019-03-05T00:09:00Z,1760,Dirt,Mach Art In Motion,13672,3,C,145,7,NA,10,63,29,18,NA
45,24,Harness,4,2019-03-05T00:35:00Z,1760,Dirt,Hopetobefirst,10055,11,G,150,5,NA,1.2,3298,903,768,1
45,24,Harness,4,2019-03-05T00:35:00Z,1760,Dirt,Regal Mac,18786,9,G,164,7,NA,2.5,732,273,139,2
45,24,Harness,4,2019-03-05T00:35:00Z,1760,Dirt,Simon Said,20899,7,G,151,4,NA,5,571,423,188,3
45,24,Harness,4,2019-03-05T00:35:00Z,1760,Dirt,Derby Dylan,5530,9,G,185,1,NA,8,149,92,97,NA
45,24,Harness,4,2019-03-05T00:35:00Z,1760,Dirt,Oldfriendskentucky,16569,10,G,135,2,NA,6,130,80,54,NA
45,24,Harness,4,2019-03-05T00:35:00Z,1760,Dirt,Barossa Blue Genes,1636,6,G,163,6,NA,4.5,260,193,98,NA
45,24,Harness,4,2019-03-05T00:35:00Z,1760,Dirt,Monster In Law,15176,14,G,132,8,NA,7,121,66,55,NA
46,24,Harness,5,2019-03-05T00:59:00Z,1760,Dirt,Mossies Art,15311,4,G,151,3,L,4,2926,823,370,1
46,24,Harness,5,2019-03-05T00:59:00Z,1760,Dirt,Blakes Boy,2325,4,G,145,4,NA,3,1166,294,216,2
46,24,Harness,5,2019-03-05T00:59:00Z,1760,Dirt,Arnoldthepaperboy,1051,3,G,185,2,NA,1.6,1045,423,204,3
46,24,Harness,5,2019-03-05T00:59:00Z,1760,Dirt,Dashmira,5294,4,H,165,1,NA,10,100,61,35,NA
46,24,Harness,5,2019-03-05T00:59:00Z,1760,Dirt,Seymour Little,20368,5,G,132,5,NA,9,84,29,26,NA
46,24,Harness,5,2019-03-05T00:59:00Z,1760,Dirt,Gouda Hanover,8975,4,G,172,6,NA,8,116,64,67,NA
46,24,Harness,5,2019-03-05T00:59:00Z,1760,Dirt,Imcooleronline,10469,5,G,199,7,NA,4.5,259,103,104,NA
47,24,Harness,6,2019-03-05T01:23:00Z,1760,Dirt,Leafs And Wings,12719,12,H,163,6,L,1.8,765,219,153,1
47,24,Harness,6,2019-03-05T01:23:00Z,1760,Dirt,Eternal Ruler,6980,9,G,185,1,NA,5,227,135,85,2
47,24,Harness,6,2019-03-05T01:23:00Z,1760,Dirt,Sure Please,22499,8,G,145,3,NA,2,1565,532,269,3
47,24,Harness,6,2019-03-05T01:23:00Z,1760,Dirt,Rolling Rock,19352,7,G,166,2,NA,4.5,173,79,71,NA
47,24,Harness,6,2019-03-05T01:23:00Z,1760,Dirt,Another Great Pick,858,9,G,163,4,NA,3,724,270,212,NA
47,24,Harness,6,2019-03-05T01:23:00Z,1760,Dirt,Reb The Raider,18669,10,G,165,5,NA,12,51,34,22,NA
47,24,Harness,6,2019-03-05T01:23:00Z,1760,Dirt,Kendal Fresco,11898,11,G,135,7,NA,15,45,23,29,NA
47,24,Harness,6,2019-03-05T01:23:00Z,1760,Dirt,Kwik Mac,12295,7,G,150,8,L,10,232,108,53,NA
48,24,Harness,7,2019-03-05T01:44:00Z,1760,Dirt,Bulldog Tenacity,3018,13,G,150,6,L,10,334,147,103,1
48,24,Harness,7,2019-03-05T01:44:00Z,1760,Dirt,Goldstar Badlands,8826,9,H,164,7,NA,3.5,1121,326,154,2
48,24,Harness,7,2019-03-05T01:44:00Z,1760,Dirt,Windsong Kango,25451,8,G,166,1,NA,4.5,567,268,296,3
48,24,Harness,7,2019-03-05T01:44:00Z,1760,Dirt,Lawmen Reign,12692,12,H,163,3,NA,8,536,225,78,NA
48,24,Harness,7,2019-03-05T01:44:00Z,1760,Dirt,Pay Later,17250,9,G,180,5,NA,5,177,105,108,NA
48,24,Harness,7,2019-03-05T01:44:00Z,1760,Dirt,Mister X,15019,8,G,172,8,NA,3,1388,499,254,NA
49,24,Harness,8,2019-03-05T02:03:00Z,1760,Dirt,Shifty Leo,20680,5,G,172,3,NA,8,1125,294,159,1
49,24,Harness,8,2019-03-05T02:03:00Z,1760,Dirt,Warrawee Toronto,25000,4,G,164,5,NA,1.6,741,237,118,2
49,24,Harness,8,2019-03-05T02:03:00Z,1760,Dirt,Idolize,10340,4,G,165,2,NA,3.5,519,165,109,3
49,24,Harness,8,2019-03-05T02:03:00Z,1760,Dirt,St Lads Zeke,22044,8,G,163,4,NA,9,158,55,25,NA
49,24,Harness,8,2019-03-05T02:03:00Z,1760,Dirt,Old Buck,16562,6,G,132,6,NA,5,479,181,85,NA
